date,max_temperature,min_temperature
30/08/2012,33.4,22.7
31/08/2012,33.1,24.4
01/09/2012,32.1,23.1
02/09/2012,31.7,21.8
03/09/2012,32.7,23.9
04/09/2012,33,23.9
05/09/2012,33.5,24.2
06/09/2012,32.8,23.7
07/09/2012,32.9,23.4
08/09/2012,33,22.8
09/09/2012,32.8,24.4
10/09/2012,32.1,22.9
11/09/2012,32.6,24
12/09/2012,32.6,23.4
13/09/2012,31.7,22.7
14/09/2012,30.4,22.5
15/09/2012,31.3,21.4
16/09/2012,32.3,21.4
17/09/2012,31.6,22.8
18/09/2012,31.5,19.9
19/09/2012,32.2,21.8
20/09/2012,31.4,22.3
21/09/2012,30.9,21.4
22/09/2012,31.3,20.4
23/09/2012,30.3,21
24/09/2012,29.8,20.7
25/09/2012,30,20.1
26/09/2012,30.7,18.7
27/09/2012,32,19.1
28/09/2012,31.3,21.4
29/09/2012,30.9,24.1
30/09/2012,32.4,25.6
01/10/2012,33.3,25.8
02/10/2012,32.8,24.9
03/10/2012,30.7,22.8
04/10/2012,30.5,21.2
05/10/2012,30.8,21.4
06/10/2012,30,19.7
07/10/2012,30.1,18.7
08/10/2012,29.9,20.3
09/10/2012,30.8,20.2
10/10/2012,29.7,18.2
11/10/2012,33.2,17.7
12/10/2012,29.9,20.8
13/10/2012,30.7,17.5
14/10/2012,29.8,20.3
15/10/2012,31.3,17.6
16/10/2012,32,20.8
17/10/2012,33.6,20.3
18/10/2012,30.4,20.4
19/10/2012,29.8,18.6
20/10/2012,29.9,18.3
21/10/2012,29.5,18.1
22/10/2012,29.7,18.1
23/10/2012,29.5,18.9
24/10/2012,28.8,17.5
25/10/2012,28.8,18.6
26/10/2012,27.5,18.4
27/10/2012,28,16.3
28/10/2012,28.9,15
29/10/2012,29.5,14.1
30/10/2012,30,15.6
31/10/2012,29.5,15
01/11/2012,33.4,17.3
02/11/2012,30.8,20.3
03/11/2012,30.5,20.2
04/11/2012,29.3,18.8
05/11/2012,30.2,17.3
06/11/2012,30.5,19.7
07/11/2012,27.8,17
08/11/2012,27.8,17.9
09/11/2012,25.3,18.4
10/11/2012,23.9,15.8
11/11/2012,22.9,16.2
12/11/2012,22,15.6
13/11/2012,23.8,15
14/11/2012,25,14.6
15/11/2012,26.1,14.5
16/11/2012,27.2,15.2
17/11/2012,28.5,21.3
18/11/2012,26.5,15.2
19/11/2012,25.7,15.8
20/11/2012,24.6,14.8
21/11/2012,25.9,13.1
22/11/2012,24.3,14.4
23/11/2012,21.2,15.3
24/11/2012,22.9,15.6
25/11/2012,22.2,15.4
26/11/2012,23.4,13.2
27/11/2012,22.7,13.4
28/11/2012,25.9,11.4
29/11/2012,27,11.1
30/11/2012,25.1,10.9
01/12/2012,28.1,10.5
02/12/2012,26.2,12.4
03/12/2012,26.8,10.9
04/12/2012,22.3,16.8
05/12/2012,21.3,15.8
06/12/2012,21,14.2
07/12/2012,21.5,14.8
08/12/2012,19.7,14.1
09/12/2012,24.8,13.3
10/12/2012,21.1,11.3
11/12/2012,19.1,10.7
12/12/2012,22.2,12.4
13/12/2012,17.1,12.6
14/12/2012,21,12.3
15/12/2012,20.7,10.1
16/12/2012,20.2,7.9
17/12/2012,20.6,9.6
18/12/2012,21.5,9.9
19/12/2012,22.5,13.2
20/12/2012,17.7,13.1
21/12/2012,17.3,10.9
22/12/2012,19.1,11.4
23/12/2012,22.2,7.6
24/12/2012,21.9,7.8
25/12/2012,19.7,8.8
26/12/2012,20.9,10.2
27/12/2012,20.3,10.3
28/12/2012,21.2,9.5
29/12/2012,20.3,8.7
30/12/2012,20.3,9.8
31/12/2012,22.7,7.9
01/01/2013,21.5,7.9
02/01/2013,21.8,10.9
03/01/2013,22.2,8.1
04/01/2013,20.8,6.9
05/01/2013,16.7,12
06/01/2013,17.8,11
07/01/2013,17.3,11.4
08/01/2013,15.6,9.7
09/01/2013,13.2,6.6
10/01/2013,10.4,5.1
11/01/2013,15.9,7.5
12/01/2013,16.5,3.3
13/01/2013,18.5,3.5
14/01/2013,19.3,6
15/01/2013,20.5,4.2
16/01/2013,23,8
17/01/2013,21.5,11.2
18/01/2013,20.9,5.8
19/01/2013,19.7,7.6
20/01/2013,21.4,6.3
21/01/2013,24.6,5.7
22/01/2013,28.1,8.6
23/01/2013,21.2,11.7
24/01/2013,22.1,9
25/01/2013,22.1,13.2
26/01/2013,22.4,8.3
27/01/2013,21.1,13.3
28/01/2013,20.2,10.7
29/01/2013,18.8,10.6
30/01/2013,15.6,10.5
31/01/2013,14.1,8.1
01/02/2013,14.8,10
02/02/2013,19.2,10.8
03/02/2013,21.2,6.5
04/02/2013,26.1,6.8
05/02/2013,23.9,11.1
06/02/2013,18.4,12.1
07/02/2013,20.8,12.4
08/02/2013,23.6,8.8
09/02/2013,22.8,8.2
10/02/2013,-,10.4
11/02/2013,19.8,12.3
12/02/2013,19.2,11.2
