"","yearweek","mean(temperature)","mean(humidity)"
"1167","2016-W12",19.1535714285714,54.375
"1168","2016-W13",17.2696428571429,58.8214285714286
"1169","2016-W14",21.0553571428571,59.2321428571429
"1170","2016-W15",19.3910714285714,69.2321428571429
"1171","2016-W16",22.0553571428571,58.5
"1172","2016-W17",22.7821428571429,54.5892857142857
"1173","2016-W18",22.2446428571429,58.6964285714286
"1174","2016-W19",22.2589285714286,58.9464285714286
"1175","2016-W20",24.6767857142857,55.4464285714286
"1176","2016-W21",23.3017857142857,58.25
"1177","2016-W22",25.1071428571429,52.75
"1178","2016-W23",25.2714285714286,55.9642857142857
"1179","2016-W24",26.0178571428571,61.8214285714286
"1180","2016-W25",27.5,68.3214285714286
"1181","2016-W26",27.4785714285714,71.4107142857143
"1182","2016-W27",27.6625,69.4642857142857
"1183","2016-W28",27.8732142857143,70.8392857142857
"1184","2016-W29",27.8446428571429,63.625
"1185","2016-W30",28.0482142857143,70.6428571428571
"1186","2016-W31",28.5071428571429,70.6964285714286
"1187","2016-W32",28.4625,68.3035714285714
"1188","2016-W33",28.2428571428571,66.7857142857143
"1189","2016-W34",28.4446428571429,67
"1190","2016-W35",27.9053571428571,63.5357142857143
"1191","2016-W36",27.1053571428571,66.4642857142857
"1192","2016-W37",27.1357142857143,66.6071428571429
"1193","2016-W38",26.6857142857143,65.0535714285714
"1194","2016-W39",24.8714285714286,58.1071428571429
"1195","2016-W40",25.0375,61.0892857142857
"1196","2016-W41",24.1660714285714,69.25
"1197","2016-W42",22.9803571428571,64.7678571428571
"1198","2016-W43",23.0642857142857,67.2321428571429
"1199","2016-W44",21.2107142857143,64.8571428571429
"1200","2016-W45",20.0017857142857,64.4107142857143
"1201","2016-W46",20.0696428571429,63.1964285714286
"1202","2016-W47",18.6303571428571,14.8392857142857
"1203","2016-W48",16.1321428571429,55.9107142857143
"1204","2016-W49",13.9517857142857,69.6607142857143
"1205","2016-W50",14.6339285714286,71.7678571428571
"1206","2016-W51",12.1589285714286,72.2142857142857
"1207","2016-W52",11.5732142857143,74.4285714285714
"1208","2017-W01",11.6892857142857,75
"1209","2017-W02",11.8142857142857,65.625
"1210","2017-W03",13,77.1964285714286
"1211","2017-W04",12.9732142857143,65.3571428571429
"1212","2017-W05",9.82857142857143,69.7857142857143
"1213","2017-W06",13.9214285714286,66.5
"1214","2017-W07",10.4857142857143,79.2142857142857
"1215","2017-W08",12.2571428571429,68.9642857142857
"1216","2017-W09",15.5642857142857,72.1428571428571
"1217","2017-W10",16.4946428571429,67.7321428571429
"1218","2017-W11",15.4303571428571,68.8214285714286
"1219","2017-W12",15.9053571428571,71.1964285714286
"1220","2017-W13",17.1982142857143,66.2142857142857
"1221","2017-W14",18.75,64.8571428571429
"1222","2017-W15",19.3392857142857,63.2321428571429
"1223","2017-W16",20.9982142857143,56.0178571428571
"1224","2017-W17",18.9553571428571,64.8035714285714
"1225","2017-W18",20.5642857142857,69.8214285714286
"1226","2017-W19",23.4482142857143,58.1607142857143
"1227","2017-W20",23.4821428571429,63.8928571428571
"1228","2017-W21",22.7053571428571,57.0535714285714
"1229","2017-W22",23.6392857142857,63.9107142857143
"1230","2017-W23",24.9857142857143,65.3571428571429
"1231","2017-W24",24.9803571428571,67.75
"1232","2017-W25",25.5285714285714,66.4464285714286
"1233","2017-W26",26.8678571428571,71.1607142857143
